Title,Address,street,city,postal_code,Phone,Country,Website,Email,mobile_number,whatsapp_number,email_contacted,phone_mobile_contacted,whatsapp_contacted,sure_shots,potentials_already_have,meeting_fixed,leads_converted,follow_up,comment
मध्यपुर प्लाष्टिक सेन्टर,"M9FP+56V, Biruwa Sadak, मध्यपुर थिमि 44800","M9FP+56V, Biruwa Sadak",मध्यपुर थिमि,44800,+9779841492851,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Windoor Multipurpose Nepal Pvt.Ltd. (UPVC Door,Window Manufacture Factory)","Dhunge Sangu Bus Stop बाट २०० मीटर भित्र महर्जन चोक जाने बाटो मा, 44705",Dhunge Sangu Bus Stop बाट २०० मीटर भित्र महर्जन चोक जाने बाटो मा,,44705,+97715202880,NP,https://windoornepal.com,null,null,null,false,false,false,null,,false,false,null,
"OM Satya Sai Plastic Udyog, Bhaktapur","Factory no 12, Bhaktapur Industrial Area Byasi 2, 44800","Factory no 12, Bhaktapur Industrial Area Byasi 2",,44800,+9779841692620,NP,null,null,null,null,false,false,false,null,,false,false,null,
RKS Plastic & Disposable,Kathmandu 44600,,Kathmandu,44600,+9779864206117,NP,null,null,null,null,false,false,false,null,,false,false,null,
Fashion Paints,"Panchkanya Chowk, काठमाडौँ 44600",Panchkanya Chowk,काठमाडौँ,44600,+97715186075,NP,https://fashionpaints.com.np,customer.care@fashionpaints.com.np,+9771518607515186076,null,false,false,false,null,,false,false,null,
Mahalaxmi Paints Nepal,"त्रिपुरा मार्ग, काठमाडौँ 44600",त्रिपुरा मार्ग,काठमाडौँ,44600,+97714216936,NP,https://mahalaxmipaints.com.np,info@mahalaxmipaints.net.np,+97715357461,null,false,false,false,null,,false,false,null,
Apollo Paints,"Unnamed Road, Kathmandu 44600",Unnamed Road,Kathmandu,44600,+97714015131,NP,https://apollopaintsnepal.com.np,null,null,null,false,false,false,null,,false,false,null,
Jenish Paints,"M8PH+574, Infront Of Krishna Tower, मदन भण्डारी सडक, 44600","M8PH+574, Infront Of Krishna Tower, मदन भण्डारी सडक",,44600,+9779851026431,NP,https://jenishpaints.com,null,null,null,false,false,false,null,,false,false,null,
Rangoli Trade Link,"P9CM+X6H, काठमाडौँ 44600",P9CM+X6H,काठमाडौँ,44600,+9779860453098,NP,null,null,null,null,false,false,false,null,,false,false,null,
KNP Nerolac House | Best Paints in Nepal,"Near Central Park Apartments, Bishal Nagar, काठमाडौँ 44600","Near Central Park Apartments, Bishal Nagar",काठमाडौँ,44600,+9779801574444,NP,https://knpjapan.com,null,null,null,false,false,false,null,,false,false,null,
Berger Paint Pasal in Kathmandu and Duravit Building Solution Pvt. Ltd.,"Panchakanya Marga, काठमाडौँ 44600",Panchakanya Marga,काठमाडौँ,44600,+9779849044786,NP,null,null,null,null,false,false,false,null,,false,false,null,
एशियन पेण्टस नेपाल,"M8CQ+6XH Ward No 8, Asian Paints ( Nepal) Pvt. Ltd, ललितपुर","M8CQ+6XH Ward No 8, Asian Paints ( Nepal) Pvt. Ltd",ललितपुर,null,+97715203045,NP,https://asianpaintsnepal.com,null,null,null,false,false,false,null,,false,false,null,
Imperio Paints Private Limited,काठमाडौँ 44600,,काठमाडौँ,44600,+9779801239400,NP,null,null,null,null,false,false,false,null,,false,false,null,
Jasmine Paints Corporate Office,"P8QG+QM5 Basundhara Chauki, चक्रपथ, काठमाडौँ 44600","P8QG+QM5 Basundhara Chauki, चक्रपथ",काठमाडौँ,44600,+9779801136890,NP,null,null,null,null,false,false,false,null,,false,false,null,
King Paints Nepal Pvt.Ltd.,"Masine Khola, Bohorataar, Lolang Lolang","Masine Khola, Bohorataar",Lolang Lolang,null,+97715169133,NP,null,null,null,null,false,false,false,null,,false,false,null,
D.B Suppliers,"P7CV+R5W, रबि मार्ग, काठमाडौँ 44600","P7CV+R5W, रबि मार्ग",काठमाडौँ,44600,+9779851314784,NP,null,null,null,null,false,false,false,null,,false,false,null,
Shree Annapurna Auto paints And hardware,काठमाडौँ 44600,,काठमाडौँ,44600,+9779801059465,NP,null,null,null,null,false,false,false,null,,false,false,null,
Shah Supplier's & Painting Services,"dhobi Khola side Opposite to the TATa showroom, काठमाडौँ 44602",dhobi Khola side Opposite to the TATa showroom,काठमाडौँ,44602,+9779824212780,NP,null,null,null,null,false,false,false,null,,false,false,null,
New R. K. Enterprises,"Shankhamul Marg, काठमाडौँ 44600",Shankhamul Marg,काठमाडौँ,44600,+9779841525040,NP,null,null,null,null,false,false,false,null,,false,false,null,
Asn House Painting Service,काठमाडौँ 44600,,काठमाडौँ,44600,+9779845915826,NP,null,null,null,null,false,false,false,null,,false,false,null,
homeland paints pvt.ltd,"M7PF+8RX, कीर्तिपुर् मार्ग, कीर्तिपुर 44618","M7PF+8RX, कीर्तिपुर् मार्ग",कीर्तिपुर,44618,+97715188255,NP,https://homelandpaints.com.np,info@homelandpaints.com.np,+97715188255,null,false,false,false,null,,false,false,null,
Meitu Paints,काठमाडौँ 44600,,काठमाडौँ,44600,+97715199724,NP,https://meitupaint.com,null,null,null,false,false,false,null,,false,false,null,
नेपाल काठ कार्यहरू प्रा। लिमिटेड,"44600, काठमाडौँ",44600,काठमाडौँ,null,+9779851050723,NP,null,null,null,null,false,false,false,null,,false,false,null,
Sheetal Color Centre,काठमाडौँ 44600,,काठमाडौँ,44600,+9779801121418,NP,https://sheetalcolor.com.np,info@sheetalcolor.com.np,+9779801121418,null,false,false,false,null,,false,false,null,
विश्व शान्ति उद्यम प्राइवेट लिमिटेड,"चक्रपथ, काठमाडौँ 44600",चक्रपथ,काठमाडौँ,44600,+97715906515,NP,null,null,null,null,false,false,false,null,,false,false,null,
Ascension business concern,"अरनिको राजमार्ग, मध्यपुर थिमि 44800",अरनिको राजमार्ग,मध्यपुर थिमि,44800,+9779840716078,NP,https://texturepaintsnepal.com,null,null,null,false,false,false,null,,false,false,null,
Mahalaxmi Paints,"MCGJ+FM2 Mahakali, भक्तपुर 44800",MCGJ+FM2 Mahakali,भक्तपुर,44800,+97716611015,NP,null,null,null,null,false,false,false,null,,false,false,null,
Apurva International Pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+9779802538913,NP,https://apurvagroup.com.np,null,null,null,false,false,false,null,,false,false,null,
Diubya Colours,"M9Q6+6R8 Kathmandu 44600, Nepal, Pepsicola-32, काठमाडौँ 44600","M9Q6+6R8 Kathmandu 44600, Nepal, Pepsicola-32",काठमाडौँ,44600,+9779857033334,NP,null,null,null,null,false,false,false,null,,false,false,null,
Jiyo paints,भक्तपुर 44800,,भक्तपुर,44800,+9779801050518,NP,https://jiyopaints.com,null,null,null,false,false,false,null,,false,false,null,
Aayam Trade and Suppliers pvt.ltd,"अरनिको राजमार्ग, मध्यपुर थिमि 44600",अरनिको राजमार्ग,मध्यपुर थिमि,44600,+9779851155628,NP,null,null,null,null,false,false,false,null,,false,false,null,
Imperio global Pvt ltd,"14, काठमाडौँ",14,काठमाडौँ,null,+9779801239422,NP,null,null,null,null,false,false,false,null,,false,false,null,
Butwal Cement,"P84C+Q2C, कमलादी मार्ग, काठमाडौँ 44600","P84C+Q2C, कमलादी मार्ग",काठमाडौँ,44600,+97714266140,NP,null,null,null,null,false,false,false,null,,false,false,null,
Brij Cement Industries Pvt. Ltd.,"House No. 301, 1 Ward, काठमाडौँ 44600","House No. 301, 1 Ward",काठमाडौँ,44600,+97715970708,NP,https://brijcement.com,null,null,null,false,false,false,null,,false,false,null,
Bishal Cement Industries Pvt. Ltd.,"P84X+626, Gaushala Chowk Rd, काठमाडौँ 44600","P84X+626, Gaushala Chowk Rd",काठमाडौँ,44600,+97714113669,NP,https://bishalcement.com,info@bishalcement.com,+97714113669,null,false,false,false,null,,false,false,null,
Garima Cement Company,"14 कलंकी, काठमाडौँ 44600",14 कलंकी,काठमाडौँ,44600,+97714031674,NP,null,null,null,null,false,false,false,null,,false,false,null,
Hongshi Shivam Cement P Limited,काठमाडौँ 44600,,काठमाडौँ,44600,+97714415611,NP,null,null,null,null,false,false,false,null,,false,false,null,
Ghorahi Cement Industry Pvt. Ltd.,"Trade Tower, 6th Floor, काठमाडौँ 44600","Trade Tower, 6th Floor",काठमाडौँ,44600,+97715111147,NP,https://ghorahicement.com.np,devraj.baniya@ghorahicement.com,+9779801002931,null,false,false,false,null,,false,false,null,
मारुति सीमेंट्स लिमिटेड,"Central Business Park, काठमाडौँ 44600",Central Business Park,काठमाडौँ,44600,+97714257566,NP,null,null,null,null,false,false,false,null,,false,false,null,
New Balaju Enterprises,"बालाजु चक्रपथ ट्राक बायाँ, काठमाडौँ 44611",बालाजु चक्रपथ ट्राक बायाँ,काठमाडौँ,44611,+9779851046220,NP,https://newbalajuenterprises.com,null,null,null,false,false,false,null,,false,false,null,
RMC Cement Company,"Bagmati Chamber 2nd Floor, टेकु रोड, काठमाडौँ 44600","Bagmati Chamber 2nd Floor, टेकु रोड",काठमाडौँ,44600,+97714215832,NP,https://rmccement.com,null,+97714101685,null,false,false,false,null,,false,false,null,
Nepal Wall Plast Industries Pvt. Ltd.,काठमाडौँ 44600,,काठमाडौँ,44600,+97714439074,NP,https://nepalwallplast.com.np,info@nepalfireandenergy.com.np,+9779808424034,null,false,false,false,null,,false,false,null,
AAC Itta Udhyog Pvt. Ltd.,"7th Floor, Alliance Tower, 30 Charkhal Rd, काठमाडौँ 44605","7th Floor, Alliance Tower, 30 Charkhal Rd",काठमाडौँ,44605,+9779801901090,NP,https://aacitta.com,business@aacitta.com,+9779863903633,null,false,false,false,null,,false,false,null,
Mangala Cement Nepal,"Neupane Tower, काठमाडौँ 44600",Neupane Tower,काठमाडौँ,44600,+97714117560,NP,null,null,null,null,false,false,false,null,,false,false,null,
बोटलर्स नेपाल लिमिटेड,"लेखनाथ मार्ग, काठमाडौँ 44600",लेखनाथ मार्ग,काठमाडौँ,44600,+97714350602,NP,https://bnl.com.np,letstalk@coca-cola.com.np,+97714952986,null,false,false,false,null,,false,false,null,
लक्ष्मी सिमेन्ट उद्योग प्रा लि,"P85P+J3M, शाहीद मार्ग, काठमाडौँ 44600","P85P+J3M, शाहीद मार्ग",काठमाडौँ,44600,+97714417341,NP,null,null,null,null,false,false,false,null,,false,false,null,
Arghakhanchi Cement Limited,"Aadarsh Marg, काठमाडौँ 44600",Aadarsh Marg,काठमाडौँ,44600,+97715357670,NP,https://aclnepal.com,customercare@acplnepal.com,+97714102188,null,false,false,false,null,,false,false,null,
Shubhashree Agni Cement Udhyog Limited (Pyuthan Cement) Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+97715670558,NP,https://shubhashreeagnicement.com,pyuthancement@ssacudhyog.com.np,+97715670558,null,false,false,false,null,,false,false,null,
रोल्पा सिमेन्ट प्रा। लिमिटेड,"P8JV+XP4, रिङ्ग रोड, काठमाडौँ 44600","P8JV+XP4, रिङ्ग रोड",काठमाडौँ,44600,+9779855025364,NP,null,null,null,null,false,false,false,null,,false,false,null,
UNITED CEMENTS LTD.,"P5GF+VR3, नौबिसे - केवलपुर रोड, जीवनपुर 45100","P5GF+VR3, नौबिसे - केवलपुर रोड",जीवनपुर,45100,+97714437991,NP,https://unitedcements.com,null,+13038930552,null,false,false,false,null,,false,false,null,
ओम सिमेन्ट पी लिमिटेड,"P846+639, वटु मार्ग, काठमाडौँ 44600","P846+639, वटु मार्ग",काठमाडौँ,44600,+97714240196,NP,null,null,null,null,false,false,false,null,,false,false,null,
Palpa Cement Industries Limited,"5th Floor, Central Business Park, काठमाडौँ 44600","5th Floor, Central Business Park",काठमाडौँ,44600,+97714101685,NP,null,null,null,null,false,false,false,null,,false,false,null,
इमानुएल सिमेन्ट सप्लायर्स,"लखतिर्थ, विष्णुमती ट्रयाक सडक, 44600","लखतिर्थ, विष्णुमती ट्रयाक सडक",,44600,+9779860329466,NP,null,null,null,null,false,false,false,null,,false,false,null,
Krishna Enterprises,"M9PQ+64R, मध्यपुर थिमि 44600",M9PQ+64R,मध्यपुर थिमि,44600,+9779851047388,NP,null,null,null,null,false,false,false,null,,false,false,null,
jmt group pvt.Ltd.,"P88F+VHW, काठमाडौँ 44600",P88F+VHW,काठमाडौँ,44600,+9779860237744,NP,null,null,null,null,false,false,false,null,,false,false,null,
Newa Beverage Pvt. Ltd,काठमाडौँ 44600,,काठमाडौँ,44600,+9779851132383,NP,https://newabeverage.com,null,null,null,false,false,false,null,,false,false,null,
Royal Kathmandu Himalaya Beverage,"Sisakoti minimart, Back to Eye hospital lokanthali Near, 44600","Sisakoti minimart, Back to Eye hospital lokanthali Near",,44600,+97716630412,NP,null,null,null,null,false,false,false,null,,false,false,null,
Nepal Liquors Pvt Ltd,"Mercantile, First floor, काठमाडौँ 46400","Mercantile, First floor",काठमाडौँ,46400,+97714427423,NP,https://nepalliquors.com,null,null,null,false,false,false,null,,false,false,null,
Amrit Distillery Pvt.Ltd,Imadol Krishna Mandir Rd,Imadol Krishna Mandir Rd,,null,+97715204355,NP,https://amritdistillery.com,support@amritdistillery.com,null,null,false,false,false,null,,false,false,null,
LIQUOR WORLD,"उत्तर ढोका सडक, काठमाडौँ 44600",उत्तर ढोका सडक,काठमाडौँ,44600,+9779866296367,NP,https://liquorworld.com.np,liquorworldnpl@gmail.com,+9779866296367,null,false,false,false,null,,false,false,null,
Darumandu Nepal Pvt Ltd,"Nursery Chowk, Dhungadhara 44600",Nursery Chowk,Dhungadhara,44600,+9779768728150,NP,https://darumandu.com,darumandunepal@gmail.com,+9779768728150,null,false,false,false,null,,false,false,null,
Mt.Everest Brewery,"P82C+QGC, प्रदर्शनी मार्ग, काठमाडौँ 44600","P82C+QGC, प्रदर्शनी मार्ग",काठमाडौँ,44600,+97714227098,NP,null,null,null,null,false,false,false,null,,false,false,null,
UNIVERSAL BEVERAGES PVT. LTD.,"M7WP+5W6, काठमाडौँ 44600",M7WP+5W6,काठमाडौँ,44600,+9779801244078,NP,null,null,null,null,false,false,false,null,,false,false,null,
A To Z Cosmetics,"चन्‍दर्‍ बिनायक मार्ग, काठमाडौँ 44602",चन्‍दर्‍ बिनायक मार्ग,काठमाडौँ,44602,+97714578623,NP,null,null,null,null,false,false,false,null,,false,false,null,
LA Cosmetics Nepal,"Near Chiya Adda, Naya Marga Galli Naya Marga, काठमाडौँ 44600","Near Chiya Adda, Naya Marga Galli Naya Marga",काठमाडौँ,44600,+9779846615212,NP,https://lacosmeticsnepal.com,lacosmeticsnepal@gmail.com,+9779846615212,+9779846615212,false,false,false,null,,false,false,null,
Cosmetic wholesale,"Narsingh Chok, काठमाडौँ 44600",Narsingh Chok,काठमाडौँ,44600,+9779841282439,NP,null,null,null,null,false,false,false,null,,false,false,null,
"Dream Skin Lazimpat | Korean Skin Care, K Beauty Makeup, Hair Care & Cosmetics","Trisara, Kendra Bhawan, काठमाडौँ 44600","Trisara, Kendra Bhawan",काठमाडौँ,44600,+9779706460228,NP,https://dreamskinnepal.com,dreamskinnepal@gmail.com,+9779862078653,+9779706460228,false,false,false,null,,false,false,null,
Pastel Beauty,काठमाडौँ 44600,,काठमाडौँ,44600,+9779813899764,NP,https://pastel-beauty.com,info@pastel-beauty.com,+9779813535744,null,false,false,false,null,,false,false,null,
Mahalaxmi Exim,ललितपुर 44600,,ललितपुर,44600,+9779803675307,NP,null,null,null,null,false,false,false,null,,false,false,null,
MakeupMirageNepal,"House 136, Chandrawati Galli, Shrijanshil Marg Basundhara, Kathmandu 44600, काठमाडौँ 44600","House 136, Chandrawati Galli, Shrijanshil Marg Basundhara, Kathmandu 44600",काठमाडौँ,44600,+9779863202412,NP,https://makeupmiragenepal.com,null,null,null,false,false,false,null,,false,false,null,
ForMe Pro Store - Best Cosmetics Store in Kathmandu Nepal,"Shri Raj Bhawan, Madan Bhandari Road, काठमाडौँ 44600","Shri Raj Bhawan, Madan Bhandari Road",काठमाडौँ,44600,+9779802351555,NP,https://formeprostore.com,null,null,null,false,false,false,null,,false,false,null,
Oriflame Nepal,"5th floor,Miracle Complex, New Baneshwor-10, काठमाडौँ 44600","5th floor, Miracle Complex, New Baneshwor-10",काठमाडौँ,44600,+9779801973123,NP,https://oriflamenepal.com,info@oriflamenepal.com,+9779801110008,+9779801110008,false,false,false,null,,false,false,null,
Syada Nepal,"नयाँ सडक, काठमाडौँ 44600",नयाँ सडक,काठमाडौँ,44600,+9779864461234,NP,null,null,null,null,false,false,false,null,,false,false,null,
परिचित मार्ट,"P835+689, काठमाडौँ 44600",P835+689,काठमाडौँ,44600,+97714813313,NP,https://familiarmart.com,null,null,null,false,false,false,null,,false,false,null,
The Natural Cosmetics,"Durbarmarg Annapurna Arcade, काठमाडौँ 44600",Durbarmarg Annapurna Arcade,काठमाडौँ,44600,+9779851342222,NP,null,null,null,null,false,false,false,null,,false,false,null,
Beauty Hub,"तीनधारा सडक, काठमाडौँ 44600",तीनधारा सडक,काठमाडौँ,44600,+97714520305,NP,https://beautyhubnepal.com,info@beautyhubnepal.com,+97714520305,null,false,false,false,null,,false,false,null,
Beauty Nepal Pvt. Ltd,"Rani Devi Marg, काठमाडौँ 44600",Rani Devi Marg,काठमाडौँ,44600,+9779768532520,NP,https://beautynpl.com,null,null,null,false,false,false,null,,false,false,null,
Herveda Botanicals,"M8H6+F58, ललितपुर 44600",M8H6+F58,ललितपुर,44600,+9779818398262,NP,https://hervedabotanicals.com,orders@hervedabotanicals.com,+9779818398262,null,false,false,false,null,,false,false,null,
Color Cosmetics Pvt.Ltd,"M8PW+246 Tinkune, Kathmandu., काठमाडौँ 44600","M8PW+246 Tinkune, Kathmandu.",काठमाडौँ,44600,+9779861533569,NP,null,null,null,null,false,false,false,null,,false,false,null,
Lucky Cosmetics Hub,"Anantalingeshwar, Bhaktapur District, Bagmati Province, Nepal Anantalingeshwar, भक्तपुर 44709","Anantalingeshwar, Bhaktapur District, Bagmati Province, Nepal Anantalingeshwar",भक्तपुर,44709,+9779813205775,NP,https://localo.site,null,null,null,false,false,false,null,,false,false,null,
मेकअप कारखाना,"Shop No. 19, Ground Floor, Labim Mall, ललितपुर 44600","Shop No. 19, Ground Floor, Labim Mall",ललितपुर,44600,+9779851021417,NP,null,null,null,null,false,false,false,null,,false,false,null,
Shreekhanda Company,"M8GR+WPF, शुभकामना मार्ग, काठमाडौँ 44600","M8GR+WPF, शुभकामना मार्ग",काठमाडौँ,44600,+97714600717,NP,null,null,null,null,false,false,false,null,,false,false,null,
MM Cosmetics,"मखं महादेव गल्ली, काठमाडौँ 44600",मखं महादेव गल्ली,काठमाडौँ,44600,+9779843936569,NP,null,null,null,null,false,false,false,null,,false,false,null,
अब्सेसन कस्मेटिक्स,"Shop 307 नयाँ सडक, काठमाडौँ 44600",Shop 307 नयाँ सडक,काठमाडौँ,44600,+9779813319958,NP,https://obsessioncosmetics.com,obsessioncosmetics@gmail.com,+9779813319958,null,false,false,false,null,,false,false,null,
रंग प्लस प्रसाधन,"Shop No. 112, Ground Floor, People's Plaza, नयाँ सडक, काठमाडौँ 44600","Shop No. 112, Ground Floor, People's Plaza, नयाँ सडक",काठमाडौँ,44600,+97714157512,NP,https://colorpluscosmetics.com,info@colorpluscosmetics.com,+9779801906567,+9779813673836,false,false,false,null,,false,false,null,
Soraya's Beauty Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+9779803218826,NP,https://sorayasbeauty.com,info@sorayasbeauty.com,null,+9779803218826,false,false,false,null,,false,false,null,
Hamro Shringar,"Tara Marg, काठमाडौँ 44600",Tara Marg,काठमाडौँ,44600,+9779802075050,NP,https://hamroshringar.com,null,+9779802075050,null,false,false,false,null,,false,false,null,
"Jeevee - Beauty, Baby, Gadgets, Appliances & more (Office)","922 Narayan Gopal Sadak, काठमाडौँ 44600",922 Narayan Gopal Sadak,काठमाडौँ,44600,+97715970680,NP,https://app.jeevee.com,null,null,null,false,false,false,null,,false,false,null,
नयाँ प्रकाश स्टोर,"खेचापुखु सडक, काठमाडौँ 44600",खेचापुखु सडक,काठमाडौँ,44600,+97715320979,NP,null,null,null,null,false,false,false,null,,false,false,null,
Beauty Care Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+9779801985010,NP,null,null,null,null,false,false,false,null,,false,false,null,
Jina Cosmetic,"P862+WGV, तल्लो बिजेश्वरी मार्ग, काठमाडौँ 44600","P862+WGV, तल्लो बिजेश्वरी मार्ग",काठमाडौँ,44600,+9779846368459,NP,null,null,null,null,false,false,false,null,,false,false,null,
Bonjour Nepal,"Times Square Mall, दरवार मार्ग, काठमाडौँ 44600","Times Square Mall, दरवार मार्ग",काठमाडौँ,44600,+9779821573070,NP,https://bonjournp.com,info@bonjournp.com,+9779845178341,null,false,false,false,null,,false,false,null,
Lyon Beauty Nepal,काठमाडौँ 44660,,काठमाडौँ,44660,+9779801017001,NP,https://lyonbeautyusa.com,null,null,null,false,false,false,null,,false,false,null,
Makeup Durbar,"Jhamsikhel Road, ललितपुर 44600",Jhamsikhel Road,ललितपुर,44600,+9779851048658,NP,null,null,null,null,false,false,false,null,,false,false,null,
Misumi Cosmetics Nepal,"M8G8+XQ7, Pulchowk Rd, ललितपुर 44600","M8G8+XQ7, Pulchowk Rd",ललितपुर,44600,+97715555375,NP,https://misumicosmetics.com,null,null,null,false,false,false,null,,false,false,null,
SKINOLOGY,काठमाडौँ 44600,,काठमाडौँ,44600,+9779749929973,NP,null,null,null,null,false,false,false,null,,false,false,null,
Print Plus Pvt. Ltd.,"Budhanilkantha Sadak, काठमाडौँ 44600",Budhanilkantha Sadak,काठमाडौँ,44600,+97714370650,NP,https://printplusnepal.com.np,printplus01@gmail.com,+97714370650,+9779804566480,false,false,false,null,,false,false,null,
𝐀𝐫𝐚𝐦𝐛𝐡𝐚 𝐏𝐫𝐢𝐧𝐭𝐞𝐫𝐬,"देवकोटा सडक, काठमाडौँ 44600",देवकोटा सडक,काठमाडौँ,44600,+9779811566677,NP,https://arambhaprinters.com.np,null,null,null,false,false,false,null,,false,false,null,
Ajima Print,काठमाडौँ 44700,,काठमाडौँ,44700,+9779801987142,NP,https://ajimaprint.com,mail@ajimaprint.com,+9779801987141,null,false,false,false,null,,false,false,null,
"Xpert Copiers- The best printing shop in Kathmandu, Nepal","रामशाह पथ, काठमाडौँ 44600",रामशाह पथ,काठमाडौँ,44600,+97715316098,NP,https://xpertcopiers.com,null,null,null,false,false,false,null,,false,false,null,
बारा अफसेट प्रेस,"P8RM+W8P, चक्रपथ, काठमाडौँ 44600","P8RM+W8P, चक्रपथ",काठमाडौँ,44600,+97714385825,NP,null,null,null,null,false,false,false,null,,false,false,null,
PrintShop Nepal,"नयाँ सडक, काठमाडौँ 44600",नयाँ सडक,काठमाडौँ,44600,+97715713306,NP,https://printshopnepal.com,null,null,null,false,false,false,null,,false,false,null,
Manaslu Books and Stationery,"Bu. Na. Pa. - 10, chowk Bhandarigarment, काठमाडौँ 44600","Bu. Na. Pa. - 10, chowk Bhandarigarment",काठमाडौँ,44600,+9779808664422,NP,https://manaslustationery.com.np,mbskapan@gmail.com,+9779808664422,+9779808664422,false,false,false,null,,false,false,null,
सिन्सियर प्रिन्ट्रिङ प्रेस,"काठमाडौं–२६, रानीदेवी मार्ग, काठमाडौँ 44600","काठमाडौं–२६, रानीदेवी मार्ग",काठमाडौँ,44600,+97714960395,NP,https://sincereprintingpress.com.np,null,null,null,false,false,false,null,,false,false,null,
PrintView (Design & Print),काठमाडौँ 44600,,काठमाडौँ,44600,+97714167559,NP,null,null,null,null,false,false,false,null,,false,false,null,
Flex Bazar Printing Press,काठमाडौँ 44600,,काठमाडौँ,44600,+9779815617236,NP,https://sites.google.com,null,null,null,false,false,false,null,,false,false,null,
Muktinath Traders Newsmandu Pvt Ltd Paper shop paper importer paper traders paper merchant printing paper,"29 Tanka Prasad Ghumti Sadak, काठमाडौँ 44600",29 Tanka Prasad Ghumti Sadak,काठमाडौँ,44600,+9779851023378,NP,https://muktinathtraders.com,muktinathtradepoint@gmail.com,+9779851023378,null,false,false,false,null,,false,false,null,
Pixel Lab Nepal,काठमाडौँ 44600,,काठमाडौँ,44600,+9779841290769,NP,null,null,null,null,false,false,false,null,,false,false,null,
Personalized Cups (Cup/Mug Print Nepal),टोखा 44600,,टोखा,44600,+9779841263491,NP,null,null,null,null,false,false,false,null,,false,false,null,
श्रेष्ठ डिजिटल छापा,"P86F+RRW, हात्तिसार सडक, काठमाडौँ 44600","P86F+RRW, हात्तिसार सडक",काठमाडौँ,44600,+97714542548,NP,null,null,null,null,false,false,false,null,,false,false,null,
S.R. Printing House,काठमाडौँ 44600,,काठमाडौँ,44600,+9779813793504,NP,null,null,null,null,false,false,false,null,,false,false,null,
Trinetra Digital Flex Print,"Balaju chowk, काठमाडौँ 44600",Balaju chowk,काठमाडौँ,44600,+97714985087,NP,null,null,null,null,false,false,false,null,,false,false,null,
Print Bazar,काठमाडौँ 44600,,काठमाडौँ,44600,+97714167616,NP,https://printbazar.com.np,null,null,null,false,false,false,null,,false,false,null,
Digi Flex Pvt. Ltd.,"बौद्धनाथ मार्ग, काठमाडौँ 44600",बौद्धनाथ मार्ग,काठमाडौँ,44600,+97714468397,NP,null,null,null,null,false,false,false,null,,false,false,null,
श्रेष्ठ फोटोकपी,"पुतली सडक, काठमाडौँ 44600",पुतली सडक,काठमाडौँ,44600,+97714512946,NP,https://shresthaphotocopy.com.np,null,null,null,false,false,false,null,,false,false,null,
A One Photocopy & Print Service,"रामशाह पथ, काठमाडौँ 44600",रामशाह पथ,काठमाडौँ,44600,+97715369902,NP,null,null,null,null,false,false,false,null,,false,false,null,
PRISM COLOR SCANNING & PRESS SUPPORT PRIVATE LIMITED,"Opposite of Neco Insurance, विश्वविद्यालय पथ, काठमाडौँ 44600","Opposite of Neco Insurance, विश्वविद्यालय पथ",काठमाडौँ,44600,+9779851057496,NP,null,null,null,null,false,false,false,null,,false,false,null,
Print Station | Print Shop in Kirtipur,"Opposite to Krishna Catering, Kirtipur Panga Dobato, Kathmandu 44618","Opposite to Krishna Catering, Kirtipur Panga Dobato",Kathmandu,44618,+9779841760604,NP,https://printstation.com.np,printstation33@gmail.com,+9779841760604,null,false,false,false,null,,false,false,null,
Kathmandu Print Shop,काठमाडौँ 44600,,काठमाडौँ,44600,+9779813365345,NP,https://kathmanduprintshop.com,hello@kathmanduprintshop.com,+9779813365345,+9779813365345,false,false,false,null,,false,false,null,
हिमालय डिजाइन र मुद्रण प्रेस प्रा। लिमिटेड,"बौद्ध - जोरपाटी सडक, काठमाडौँ 44600",बौद्ध - जोरपाटी सडक,काठमाडौँ,44600,+97714561554,NP,https://himalayanprint.com,hdnpress@gmail.com,+97714561554,+9779849651669,false,false,false,null,,false,false,null,
विवाह काठमाडौं,"6 Dhapasi Marg, काठमाडौँ 44600",6 Dhapasi Marg,काठमाडौँ,44600,+9779851241773,NP,https://weddingkathmandu.com,weddingkathmandu@gmail.com,+9779851241773,+9779851241773,false,false,false,null,,false,false,null,
Active Printing Press,"26 Galkopakha Marg, काठमाडौँ 44600",26 Galkopakha Marg,काठमाडौँ,44600,+97714022672,NP,null,null,null,null,false,false,false,null,,false,false,null,
Print Sewa,"Gaththaghar Marg, मध्यपुर थिमि 44600",Gaththaghar Marg,मध्यपुर थिमि,44600,+9779851095776,NP,null,null,null,null,false,false,false,null,,false,false,null,
आर्या डिजाईन एण्ड प्रिन्टर्स,"बाग बजार सडक, काठमाडौँ 44600",बाग बजार सडक,काठमाडौँ,44600,+9779803725686,NP,null,null,null,null,false,false,false,null,,false,false,null,
रचनात्मक समाधान र प्रकाशन प्रा। लिमिटेड,"Balbhadra Marga, काठमाडौँ 44600",Balbhadra Marga,काठमाडौँ,44600,+9779851175525,NP,null,null,null,null,false,false,false,null,,false,false,null,
